ProductKey;OrderDateKey;CustomerKey;SalesTerritoryKey;OrderNumber;Quantity;Discount;TotalCost;SalesAmount;Freight
477;20130619;14825;8;SO60484;1;0;1,8663;4,99;0,1248
478;20130619;14825;8;SO60484;1;0;3,7363;9,99;0,2498
463;20130619;14825;8;SO60484;1;0;9,1593;24,49;0,6123
529;20130619;20147;10;SO60485;1;0;1,4923;3,99;0,0998
539;20130619;20147;10;SO60485;1;0;9,3463;24,99;0,6248
482;20130619;20147;10;SO60485;1;0;3,3623;8,99;0,2248
537;20130619;17186;10;SO60486;1;0;13,09;35,00;0,875
214;20130619;17186;10;SO60486;1;0;13,0863;34,99;0,8748
538;20130619;11436;10;SO60487;1;0;8,0373;21,49;0,5373
529;20130619;11436;10;SO60487;1;0;1,4923;3,99;0,0998
480;20130619;11436;10;SO60487;1;0;0,8565;2,29;0,0573
530;20130619;17213;10;SO60488;1;0;1,8663;4,99;0,1248
228;20130619;17213;10;SO60488;1;0;38,4923;49,99;1,2498
530;20130619;25520;7;SO60489;1;0;1,8663;4,99;0,1248
214;20130619;25520;7;SO60489;1;0;13,0863;34,99;0,8748
234;20130619;25520;7;SO60489;1;0;38,4923;49,99;1,2498
467;20130619;25520;7;SO60489;1;0;9,1593;24,49;0,6123
234;20130619;12259;10;SO60490;1;0;38,4923;49,99;1,2498
225;20130619;12259;10;SO60490;1;0;6,9223;8,99;0,2248
582;20130619;17261;1;SO60491;1;0;1082,51;1700,99;42,5248
529;20130619;17261;1;SO60491;1;0;1,4923;3,99;0,0998
539;20130619;17261;1;SO60491;1;0;9,3463;24,99;0,6248
217;20130619;17261;1;SO60491;1;0;13,0863;34,99;0,8748
359;20130619;11924;4;SO60492;1;0;1251,9813;2294,99;57,3748
477;20130619;11924;4;SO60492;1;0;1,8663;4,99;0,1248
478;20130619;11924;4;SO60492;1;0;3,7363;9,99;0,2498
225;20130619;11924;4;SO60492;1;0;6,9223;8,99;0,2248
361;20130619;14606;6;SO60493;1;0;1251,9813;2294,99;57,3748
485;20130619;14606;6;SO60493;1;0;8,2205;21,98;0,5495
478;20130619;14606;6;SO60493;1;0;3,7363;9,99;0,2498
477;20130619;14606;6;SO60493;1;0;1,8663;4,99;0,1248
353;20130619;13468;1;SO60494;1;0;1265,6195;2319,99;57,9998
528;20130619;13468;1;SO60494;1;0;1,8663;4,99;0,1248
537;20130619;13468;1;SO60494;1;0;13,09;35,00;0,875
222;20130619;13468;1;SO60494;1;0;13,0863;34,99;0,8748
228;20130619;13468;1;SO60494;1;0;38,4923;49,99;1,2498
363;20130619;13487;4;SO60495;1;0;1251,9813;2294,99;57,3748
485;20130619;13487;4;SO60495;1;0;8,2205;21,98;0,5495
217;20130619;13487;4;SO60495;1;0;13,0863;34,99;0,8748
355;20130619;11925;1;SO60496;1;0;1265,6195;2319,99;57,9998
478;20130619;11925;1;SO60496;1;0;3,7363;9,99;0,2498
477;20130619;11925;1;SO60496;1;0;1,8663;4,99;0,1248
487;20130619;11925;1;SO60496;1;0;20,5663;54,99;1,3748
357;20130619;11939;4;SO60497;1;0;1265,6195;2319,99;57,9998
478;20130619;11939;4;SO60497;1;0;3,7363;9,99;0,2498
477;20130619;11939;4;SO60497;1;0;1,8663;4,99;0,1248
473;20130619;11939;4;SO60497;1;0;23,749;63,50;1,5875
357;20130619;13446;4;SO60498;1;0;1265,6195;2319,99;57,9998
537;20130619;13446;4;SO60498;1;0;13,09;35,00;0,875
572;20130619;26941;7;SO60499;1;0;461,4448;742,35;18,5588
214;20130619;26941;7;SO60499;1;0;13,0863;34,99;0,8748
583;20130619;19599;9;SO60500;1;0;1082,51;1700,99;42,5248
376;20130619;20239;9;SO60501;1;0;1554,9479;2443,35;61,0838
540;20130619;20239;9;SO60501;1;0;12,1924;32,60;0,815
529;20130619;20239;9;SO60501;1;0;1,4923;3,99;0,0998
214;20130619;20239;9;SO60501;1;0;13,0863;34,99;0,8748
376;20130619;19974;9;SO60502;1;0;1554,9479;2443,35;61,0838
584;20130619;27365;9;SO60503;1;0;343,6496;539,99;13,4998
479;20130619;27365;9;SO60503;1;0;3,3623;8,99;0,2248
477;20130619;27365;9;SO60503;1;0;1,8663;4,99;0,1248
222;20130619;27365;9;SO60503;1;0;13,0863;34,99;0,8748
388;20130619;25121;9;SO60504;1;0;713,0798;1120,49;28,0123
222;20130619;25121;9;SO60504;1;0;13,0863;34,99;0,8748
353;20130619;13090;9;SO60505;1;0;1265,6195;2319,99;57,9998
485;20130619;13090;9;SO60505;1;0;8,2205;21,98;0,5495
480;20130619;13090;9;SO60505;1;0;0,8565;2,29;0,0573
599;20130619;12243;9;SO60506;1;0;294,5797;539,99;13,4998
564;20130619;25429;4;SO60507;1;0;1481,9379;2384,07;59,6018
225;20130619;25429;4;SO60507;1;0;6,9223;8,99;0,2248
225;20130619;12089;6;SO60508;1;0;6,9223;8,99;0,2248
576;20130619;12089;6;SO60508;1;0;1481,9379;2384,07;59,6018
606;20130619;21613;6;SO60509;1;0;343,6496;539,99;13,4998
538;20130619;21613;6;SO60509;1;0;8,0373;21,49;0,5373
605;20130619;23151;1;SO60510;1;0;343,6496;539,99;13,4998
477;20130619;23151;1;SO60510;1;0;1,8663;4,99;0,1248
479;20130619;23151;1;SO60510;1;0;3,3623;8,99;0,2248
489;20130619;23151;1;SO60510;1;0;41,5723;53,99;1,3498
604;20130619;22271;4;SO60511;1;0;343,6496;539,99;13,4998
477;20130619;22271;4;SO60511;1;0;1,8663;4,99;0,1248
479;20130619;22271;4;SO60511;1;0;3,3623;8,99;0,2248
225;20130619;22271;4;SO60511;1;0;6,9223;8,99;0,2248
234;20130619;22271;4;SO60511;1;0;38,4923;49,99;1,2498
388;20130619;21323;1;SO60512;1;0;713,0798;1120,49;28,0123
384;20130619;20304;1;SO60513;1;0;713,0798;1120,49;28,0123
234;20130619;20304;1;SO60513;1;0;38,4923;49,99;1,2498
388;20130619;20310;4;SO60514;1;0;713,0798;1120,49;28,0123
529;20130619;20310;4;SO60514;1;0;1,4923;3,99;0,0998
539;20130619;20310;4;SO60514;1;0;9,3463;24,99;0,6248
606;20130619;22615;8;SO60515;1;0;343,6496;539,99;13,4998
584;20130619;26848;10;SO60516;1;0;343,6496;539,99;13,4998
477;20130619;26848;10;SO60516;1;0;1,8663;4,99;0,1248
479;20130619;26848;10;SO60516;1;0;3,3623;8,99;0,2248
488;20130619;26848;10;SO60516;1;0;41,5723;53,99;1,3498
573;20130619;13263;7;SO60517;1;0;1481,9379;2384,07;59,6018
477;20130619;13263;7;SO60517;1;0;1,8663;4,99;0,1248
479;20130619;13263;7;SO60517;1;0;3,3623;8,99;0,2248
222;20130619;13263;7;SO60517;1;0;13,0863;34,99;0,8748
231;20130619;13263;7;SO60517;1;0;38,4923;49,99;1,2498
564;20130619;11453;9;SO60518;1;0;1481,9379;2384,07;59,6018
217;20130619;11453;9;SO60518;1;0;13,0863;34,99;0,8748
536;20130618;17292;9;SO60382;1;0;11,2163;29,99;0,7498
480;20130618;17292;9;SO60382;1;0;0,8565;2,29;0,0573
484;20130618;17292;9;SO60382;1;0;2,9733;7,95;0,1988
536;20130618;16700;9;SO60383;1;0;11,2163;29,99;0,7498
481;20130618;16700;9;SO60383;1;0;3,3623;8,99;0,2248
485;20130618;18258;9;SO60384;1;0;8,2205;21,98;0,5495
478;20130618;18258;9;SO60384;1;0;3,7363;9,99;0,2498
477;20130618;18258;9;SO60384;1;0;1,8663;4,99;0,1248
485;20130618;17330;9;SO60385;1;0;8,2205;21,98;0,5495
530;20130618;23095;9;SO60386;1;0;1,8663;4,99;0,1248
529;20130618;16174;9;SO60387;1;0;1,4923;3,99;0,0998
214;20130618;16174;9;SO60387;1;0;13,0863;34,99;0,8748
481;20130618;16174;9;SO60387;1;0;3,3623;8,99;0,2248
222;20130618;15222;9;SO60388;1;0;13,0863;34,99;0,8748
541;20130618;19572;9;SO60389;1;0;10,8423;28,99;0,7248
530;20130618;19572;9;SO60389;1;0;1,8663;4,99;0,1248
465;20130618;19572;9;SO60389;1;0;9,1593;24,49;0,6123
529;20130618;16682;9;SO60390;1;0;1,4923;3,99;0,0998
540;20130618;16682;9;SO60390;1;0;12,1924;32,60;0,815
580;20130618;17784;8;SO60391;1;0;1082,51;1700,99;42,5248
225;20130618;17784;8;SO60391;1;0;6,9223;8,99;0,2248
582;20130618;21011;10;SO60392;1;0;1082,51;1700,99;42,5248
217;20130618;21011;10;SO60392;1;0;13,0863;34,99;0,8748
225;20130618;21011;10;SO60392;1;0;6,9223;8,99;0,2248
376;20130618;16432;7;SO60393;1;0;1554,9479;2443,35;61,0838
479;20130618;16432;7;SO60393;1;0;3,3623;8,99;0,2248
225;20130618;29057;4;SO60394;1;0;6,9223;8,99;0,2248
529;20130618;11200;6;SO60395;1;0;1,4923;3,99;0,0998
535;20130618;26118;4;SO60396;1;0;9,3463;24,99;0,6248
480;20130618;26118;4;SO60396;1;0;0,8565;2,29;0,0573
484;20130618;26118;4;SO60396;1;0;2,9733;7,95;0,1988
535;20130618;26498;1;SO60397;1;0;9,3463;24,99;0,6248
528;20130618;26498;1;SO60397;1;0;1,8663;4,99;0,1248
217;20130618;26498;1;SO60397;1;0;13,0863;34,99;0,8748
465;20130618;26498;1;SO60397;1;0;9,1593;24,49;0,6123
536;20130618;22759;1;SO60398;1;0;11,2163;29,99;0,7498
528;20130618;22759;1;SO60398;1;0;1,8663;4,99;0,1248
480;20130618;22759;1;SO60398;1;0;0,8565;2,29;0,0573
477;20130618;17174;4;SO60399;1;0;1,8663;4,99;0,1248
477;20130618;16672;1;SO60400;1;0;1,8663;4,99;0,1248
480;20130618;16672;1;SO60400;1;0;0,8565;2,29;0,0573
528;20130618;25173;6;SO60401;1;0;1,8663;4,99;0,1248
485;20130618;25173;6;SO60401;1;0;8,2205;21,98;0,5495
478;20130618;25173;6;SO60401;1;0;3,7363;9,99;0,2498
485;20130618;20085;6;SO60402;1;0;8,2205;21,98;0,5495
484;20130618;20085;6;SO60402;1;0;2,9733;7,95;0,1988
485;20130618;15634;10;SO60403;1;0;8,2205;21,98;0,5495
474;20130618;12753;7;SO60404;1;0;26,1763;69,99;1,7498
472;20130618;12753;7;SO60404;1;0;23,749;63,50;1,5875
537;20130618;13781;7;SO60405;1;0;13,09;35,00;0,875
528;20130618;13781;7;SO60405;1;0;1,8663;4,99;0,1248
537;20130618;13695;7;SO60406;1;0;13,09;35,00;0,875
476;20130618;16599;10;SO60407;1;0;26,1763;69,99;1,7498
237;20130618;16599;10;SO60407;1;0;38,4923;49,99;1,2498
463;20130618;16599;10;SO60407;1;0;9,1593;24,49;0,6123
538;20130618;27847;10;SO60408;1;0;8,0373;21,49;0,5373
480;20130618;27847;10;SO60408;1;0;0,8565;2,29;0,0573
529;20130618;20064;8;SO60409;1;0;1,4923;3,99;0,0998
214;20130618;20064;8;SO60409;1;0;13,0863;34,99;0,8748
538;20130618;27905;10;SO60410;1;0;8,0373;21,49;0,5373
530;20130618;27844;7;SO60411;1;0;1,8663;4,99;0,1248
217;20130618;27844;7;SO60411;1;0;13,0863;34,99;0,8748
237;20130618;27844;7;SO60411;1;0;38,4923;49,99;1,2498
530;20130618;25495;7;SO60412;1;0;1,8663;4,99;0,1248
217;20130618;25495;7;SO60412;1;0;13,0863;34,99;0,8748
537;20130618;11926;1;SO60413;1;0;13,09;35,00;0,875
528;20130618;11926;1;SO60413;1;0;1,8663;4,99;0,1248
372;20130618;20495;4;SO60414;1;0;1554,9479;2443,35;61,0838
529;20130618;20495;4;SO60414;1;0;1,4923;3,99;0,0998
540;20130618;20495;4;SO60414;1;0;12,1924;32,60;0,815
480;20130618;20495;4;SO60414;1;0;0,8565;2,29;0,0573
580;20130618;17150;1;SO60415;1;0;1082,51;1700,99;42,5248
539;20130618;17150;1;SO60415;1;0;9,3463;24,99;0,6248
529;20130618;17150;1;SO60415;1;0;1,4923;3,99;0,0998
217;20130618;17150;1;SO60415;1;0;13,0863;34,99;0,8748
597;20130618;16083;6;SO60416;1;0;294,5797;539,99;13,4998
485;20130618;16083;6;SO60416;1;0;8,2205;21,98;0,5495
596;20130618;19698;4;SO60417;1;0;294,5797;539,99;13,4998
535;20130618;19698;4;SO60417;1;0;9,3463;24,99;0,6248
480;20130618;19698;4;SO60417;1;0;0,8565;2,29;0,0573
486;20130618;19698;4;SO60417;1;0;59,466;159,00;3,975
361;20130618;13948;4;SO60418;1;0;1251,9813;2294,99;57,3748
485;20130618;13948;4;SO60418;1;0;8,2205;21,98;0,5495
472;20130618;13948;4;SO60418;1;0;23,749;63,50;1,5875
355;20130618;11812;1;SO60419;1;0;1265,6195;2319,99;57,9998
480;20130618;11812;1;SO60419;1;0;0,8565;2,29;0,0573
355;20130618;12781;6;SO60420;1;0;1265,6195;2319,99;57,9998
478;20130618;12781;6;SO60420;1;0;3,7363;9,99;0,2498
355;20130618;11780;1;SO60421;1;0;1265,6195;2319,99;57,9998
537;20130618;11780;1;SO60421;1;0;13,09;35,00;0,875
528;20130618;11780;1;SO60421;1;0;1,8663;4,99;0,1248
217;20130618;11780;1;SO60421;1;0;13,0863;34,99;0,8748
363;20130618;11954;4;SO60422;1;0;1251,9813;2294,99;57,3748
537;20130618;11954;4;SO60422;1;0;13,09;35,00;0,875
480;20130618;11954;4;SO60422;1;0;0,8565;2,29;0,0573
567;20130618;28388;8;SO60423;1;0;461,4448;742,35;18,5588
225;20130618;28388;8;SO60423;1;0;6,9223;8,99;0,2248
578;20130618;19197;8;SO60424;1;0;755,1508;1214,85;30,3713
214;20130618;19197;8;SO60424;1;0;13,0863;34,99;0,8748
560;20130618;26954;8;SO60425;1;0;755,1508;1214,85;30,3713
225;20130618;26954;8;SO60425;1;0;6,9223;8,99;0,2248
374;20130618;19950;9;SO60426;1;0;1554,9479;2443,35;61,0838
479;20130618;19950;9;SO60426;1;0;3,3623;8,99;0,2248
477;20130618;19950;9;SO60426;1;0;1,8663;4,99;0,1248
487;20130618;19950;9;SO60426;1;0;20,5663;54,99;1,3748
484;20130618;19950;9;SO60426;1;0;2,9733;7,95;0,1988
583;20130618;23409;9;SO60427;1;0;1082,51;1700,99;42,5248
222;20130618;23409;9;SO60427;1;0;13,0863;34,99;0,8748
374;20130618;13526;9;SO60428;1;0;1554,9479;2443,35;61,0838
214;20130618;13526;9;SO60428;1;0;13,0863;34,99;0,8748
378;20130618;19964;9;SO60429;1;0;1554,9479;2443,35;61,0838
222;20130618;19964;9;SO60429;1;0;13,0863;34,99;0,8748
386;20130618;16529;9;SO60430;1;0;713,0798;1120,49;28,0123
490;20130618;16529;9;SO60430;1;0;41,5723;53,99;1,3498
382;20130618;25119;9;SO60431;1;0;713,0798;1120,49;28,0123
539;20130618;25119;9;SO60431;1;0;9,3463;24,99;0,6248
480;20130618;25119;9;SO60431;1;0;0,8565;2,29;0,0573
388;20130618;16928;9;SO60432;1;0;713,0798;1120,49;28,0123
606;20130618;27348;9;SO60433;1;0;343,6496;539,99;13,4998
217;20130618;27348;9;SO60433;1;0;13,0863;34,99;0,8748
463;20130618;27348;9;SO60433;1;0;9,1593;24,49;0,6123
563;20130618;11124;9;SO60434;1;0;1481,9379;2384,07;59,6018
217;20130618;11124;9;SO60434;1;0;13,0863;34,99;0,8748
593;20130618;16160;9;SO60435;1;0;308,2179;564,99;14,1248
535;20130618;16160;9;SO60435;1;0;9,3463;24,99;0,6248
528;20130618;16160;9;SO60435;1;0;1,8663;4,99;0,1248
578;20130618;23511;6;SO60436;1;0;755,1508;1214,85;30,3713
237;20130618;23511;6;SO60436;1;0;38,4923;49,99;1,2498
561;20130618;24640;4;SO60437;1;0;1481,9379;2384,07;59,6018
214;20130618;24640;4;SO60437;1;0;13,0863;34,99;0,8748
576;20130618;25767;1;SO60438;1;0;1481,9379;2384,07;59,6018
541;20130618;25767;1;SO60438;1;0;10,8423;28,99;0,7248
530;20130618;25767;1;SO60438;1;0;1,8663;4,99;0,1248
222;20130618;25767;1;SO60438;1;0;13,0863;34,99;0,8748
573;20130618;25409;4;SO60439;1;0;1481,9379;2384,07;59,6018
606;20130618;23166;4;SO60440;1;0;343,6496;539,99;13,4998
479;20130618;23166;4;SO60440;1;0;3,3623;8,99;0,2248
484;20130618;23166;4;SO60440;1;0;2,9733;7,95;0,1988
606;20130618;21614;6;SO60441;1;0;343,6496;539,99;13,4998
604;20130618;23148;1;SO60442;1;0;343,6496;539,99;13,4998
388;20130618;19536;6;SO60443;1;0;713,0798;1120,49;28,0123
390;20130618;20281;1;SO60444;1;0;713,0798;1120,49;28,0123
217;20130618;20281;1;SO60444;1;0;13,0863;34,99;0,8748
467;20130618;20281;1;SO60444;1;0;9,1593;24,49;0,6123
388;20130618;18859;6;SO60445;1;0;713,0798;1120,49;28,0123
217;20130618;18859;6;SO60445;1;0;13,0863;34,99;0,8748
386;20130618;20831;8;SO60446;1;0;713,0798;1120,49;28,0123
217;20130618;20831;8;SO60446;1;0;13,0863;34,99;0,8748
231;20130618;20831;8;SO60446;1;0;38,4923;49,99;1,2498
463;20130618;20831;8;SO60446;1;0;9,1593;24,49;0,6123
604;20130618;22440;7;SO60447;1;0;343,6496;539,99;13,4998
477;20130618;22440;7;SO60447;1;0;1,8663;4,99;0,1248
479;20130618;22440;7;SO60447;1;0;3,3623;8,99;0,2248
605;20130618;22652;8;SO60448;1;0;343,6496;539,99;13,4998
479;20130618;22652;8;SO60448;1;0;3,3623;8,99;0,2248
477;20130618;22652;8;SO60448;1;0;1,8663;4,99;0,1248
575;20130618;29477;10;SO60449;1;0;1481,9379;2384,07;59,6018
225;20130618;29477;10;SO60449;1;0;6,9223;8,99;0,2248
222;20130618;29477;10;SO60449;1;0;13,0863;34,99;0,8748
588;20130618;17071;9;SO60450;1;0;419,7784;769,49;19,2373
474;20130618;17071;9;SO60450;1;0;26,1763;69,99;1,7498
573;20130618;11454;9;SO60451;1;0;1481,9379;2384,07;59,6018
217;20130618;11454;9;SO60451;1;0;13,0863;34,99;0,8748
573;20130618;11459;9;SO60452;1;0;1481,9379;2384,07;59,6018
222;20130618;11459;9;SO60452;1;0;13,0863;34,99;0,8748
357;20130617;14207;8;SO60318;1;0;1265,6195;2319,99;57,9998
225;20130617;14207;8;SO60318;1;0;6,9223;8,99;0,2248
214;20130617;14207;8;SO60318;1;0;13,0863;34,99;0,8748
359;20130617;12609;10;SO60319;1;0;1251,9813;2294,99;57,3748
478;20130617;12609;10;SO60319;1;0;3,7363;9,99;0,2498
363;20130617;14183;10;SO60320;1;0;1251,9813;2294,99;57,3748
487;20130617;14183;10;SO60320;1;0;20,5663;54,99;1,3748
353;20130617;14186;7;SO60321;1;0;1265,6195;2319,99;57,9998
483;20130617;14186;7;SO60321;1;0;44,88;120,00;3,00
357;20130617;13602;10;SO60322;1;0;1265,6195;2319,99;57,9998
477;20130617;13602;10;SO60322;1;0;1,8663;4,99;0,1248
478;20130617;13602;10;SO60322;1;0;3,7363;9,99;0,2498
222;20130617;13602;10;SO60322;1;0;13,0863;34,99;0,8748
225;20130617;13602;10;SO60322;1;0;6,9223;8,99;0,2248
361;20130617;14790;7;SO60323;1;0;1251,9813;2294,99;57,3748
471;20130617;14790;7;SO60323;1;0;23,749;63,50;1,5875
485;20130617;14790;7;SO60323;1;0;8,2205;21,98;0,5495
479;20130617;12920;1;SO60324;1;0;3,3623;8,99;0,2248
477;20130617;12920;1;SO60324;1;0;1,8663;4,99;0,1248
214;20130617;12920;1;SO60324;1;0;13,0863;34,99;0,8748
529;20130617;15721;9;SO60325;1;0;1,4923;3,99;0,0998
539;20130617;15721;9;SO60325;1;0;9,3463;24,99;0,6248
487;20130617;15721;9;SO60325;1;0;20,5663;54,99;1,3748
535;20130617;14223;9;SO60326;1;0;9,3463;24,99;0,6248
528;20130617;14223;9;SO60326;1;0;1,8663;4,99;0,1248
485;20130617;14223;9;SO60326;1;0;8,2205;21,98;0,5495
488;20130617;14223;9;SO60326;1;0;41,5723;53,99;1,3498
537;20130617;22842;9;SO60327;1;0;13,09;35,00;0,875
528;20130617;22842;9;SO60327;1;0;1,8663;4,99;0,1248
485;20130617;22842;9;SO60327;1;0;8,2205;21,98;0,5495
465;20130617;22842;9;SO60327;1;0;9,1593;24,49;0,6123
536;20130617;17313;9;SO60328;1;0;11,2163;29,99;0,7498
528;20130617;17313;9;SO60328;1;0;1,8663;4,99;0,1248
484;20130617;17313;9;SO60328;1;0;2,9733;7,95;0,1988
529;20130617;12672;9;SO60329;1;0;1,4923;3,99;0,0998
486;20130617;12672;9;SO60329;1;0;59,466;159,00;3,975
529;20130617;12682;9;SO60330;1;0;1,4923;3,99;0,0998
529;20130617;11987;9;SO60331;1;0;1,4923;3,99;0,0998
480;20130617;11987;9;SO60331;1;0;0,8565;2,29;0,0573
486;20130617;11987;9;SO60331;1;0;59,466;159,00;3,975
530;20130617;28931;9;SO60332;1;0;1,8663;4,99;0,1248
480;20130617;28931;9;SO60332;1;0;0,8565;2,29;0,0573
486;20130617;28931;9;SO60332;1;0;59,466;159,00;3,975
598;20130617;14948;7;SO60333;1;0;294,5797;539,99;13,4998
528;20130617;14948;7;SO60333;1;0;1,8663;4,99;0,1248
535;20130617;14948;7;SO60333;1;0;9,3463;24,99;0,6248
222;20130617;14948;7;SO60333;1;0;13,0863;34,99;0,8748
598;20130617;14978;8;SO60334;1;0;294,5797;539,99;13,4998
485;20130617;14978;8;SO60334;1;0;8,2205;21,98;0,5495
477;20130617;14978;8;SO60334;1;0;1,8663;4,99;0,1248
478;20130617;14978;8;SO60334;1;0;3,7363;9,99;0,2498
488;20130617;14978;8;SO60334;1;0;41,5723;53,99;1,3498
372;20130617;12655;7;SO60335;1;0;1554,9479;2443,35;61,0838
479;20130617;12655;7;SO60335;1;0;3,3623;8,99;0,2248
477;20130617;12655;7;SO60335;1;0;1,8663;4,99;0,1248
378;20130617;24847;10;SO60336;1;0;1554,9479;2443,35;61,0838
222;20130617;24847;10;SO60336;1;0;13,0863;34,99;0,8748
231;20130617;24847;10;SO60336;1;0;38,4923;49,99;1,2498
463;20130617;24847;10;SO60336;1;0;9,1593;24,49;0,6123
480;20130617;11330;6;SO60337;1;0;0,8565;2,29;0,0573
535;20130617;26514;4;SO60338;1;0;9,3463;24,99;0,6248
528;20130617;26514;4;SO60338;1;0;1,8663;4,99;0,1248
530;20130617;26262;1;SO60339;1;0;1,8663;4,99;0,1248
541;20130617;26262;1;SO60339;1;0;10,8423;28,99;0,7248
222;20130617;26262;1;SO60339;1;0;13,0863;34,99;0,8748
538;20130617;26475;4;SO60340;1;0;8,0373;21,49;0,5373
225;20130617;26475;4;SO60340;1;0;6,9223;8,99;0,2248
538;20130617;11223;6;SO60341;1;0;8,0373;21,49;0,5373
480;20130617;11223;6;SO60341;1;0;0,8565;2,29;0,0573
529;20130617;13758;6;SO60342;1;0;1,4923;3,99;0,0998
540;20130617;13758;6;SO60342;1;0;12,1924;32,60;0,815
486;20130617;13758;6;SO60342;1;0;59,466;159,00;3,975
478;20130617;16800;6;SO60343;1;0;3,7363;9,99;0,2498
477;20130617;16800;6;SO60343;1;0;1,8663;4,99;0,1248
475;20130617;18983;4;SO60344;1;0;26,1763;69,99;1,7498
467;20130617;18983;4;SO60344;1;0;9,1593;24,49;0,6123
477;20130617;23893;6;SO60345;1;0;1,8663;4,99;0,1248
491;20130617;23893;6;SO60345;1;0;41,5723;53,99;1,3498
528;20130617;26085;6;SO60346;1;0;1,8663;4,99;0,1248
214;20130617;26085;6;SO60346;1;0;13,0863;34,99;0,8748
463;20130617;26085;6;SO60346;1;0;9,1593;24,49;0,6123
528;20130617;14593;4;SO60347;1;0;1,8663;4,99;0,1248
480;20130617;14593;4;SO60347;1;0;0,8565;2,29;0,0573
485;20130617;13476;4;SO60348;1;0;8,2205;21,98;0,5495
489;20130617;13476;4;SO60348;1;0;41,5723;53,99;1,3498
540;20130617;13785;10;SO60349;1;0;12,1924;32,60;0,815
529;20130617;13785;10;SO60349;1;0;1,4923;3,99;0,0998
480;20130617;13785;10;SO60349;1;0;0,8565;2,29;0,0573
529;20130617;19505;10;SO60350;1;0;1,4923;3,99;0,0998
539;20130617;19505;10;SO60350;1;0;9,3463;24,99;0,6248
465;20130617;19505;10;SO60350;1;0;9,1593;24,49;0,6123
539;20130617;27936;7;SO60351;1;0;9,3463;24,99;0,6248
477;20130617;21010;8;SO60352;1;0;1,8663;4,99;0,1248
528;20130617;20916;8;SO60353;1;0;1,8663;4,99;0,1248
536;20130617;20916;8;SO60353;1;0;11,2163;29,99;0,7498
222;20130617;20916;8;SO60353;1;0;13,0863;34,99;0,8748
231;20130617;20916;8;SO60353;1;0;38,4923;49,99;1,2498
529;20130617;26833;10;SO60354;1;0;1,4923;3,99;0,0998
480;20130617;26833;10;SO60354;1;0;0,8565;2,29;0,0573
529;20130617;26887;10;SO60355;1;0;1,4923;3,99;0,0998
480;20130617;26887;10;SO60355;1;0;0,8565;2,29;0,0573
541;20130617;26402;7;SO60356;1;0;10,8423;28,99;0,7248
538;20130617;12513;10;SO60357;1;0;8,0373;21,49;0,5373
480;20130617;12513;10;SO60357;1;0;0,8565;2,29;0,0573
486;20130617;12513;10;SO60357;1;0;59,466;159,00;3,975
581;20130617;17153;4;SO60358;1;0;1082,51;1700,99;42,5248
481;20130617;17153;4;SO60358;1;0;3,3623;8,99;0,2248
222;20130617;17153;4;SO60358;1;0;13,0863;34,99;0,8748
363;20130617;11886;4;SO60359;1;0;1251,9813;2294,99;57,3748
485;20130617;11886;4;SO60359;1;0;8,2205;21,98;0,5495
480;20130617;11886;4;SO60359;1;0;0,8565;2,29;0,0573
363;20130617;15362;6;SO60360;1;0;1251,9813;2294,99;57,3748
485;20130617;15362;6;SO60360;1;0;8,2205;21,98;0,5495
217;20130617;15362;6;SO60360;1;0;13,0863;34,99;0,8748
355;20130617;11811;4;SO60361;1;0;1265,6195;2319,99;57,9998
355;20130617;14288;4;SO60362;1;0;1265,6195;2319,99;57,9998
225;20130617;14288;4;SO60362;1;0;6,9223;8,99;0,2248
485;20130617;14288;4;SO60362;1;0;8,2205;21,98;0,5495
361;20130617;14381;1;SO60363;1;0;1251,9813;2294,99;57,3748
222;20130617;14381;1;SO60363;1;0;13,0863;34,99;0,8748
361;20130617;13447;4;SO60364;1;0;1251,9813;2294,99;57,3748
485;20130617;13447;4;SO60364;1;0;8,2205;21,98;0,5495
217;20130617;13447;4;SO60364;1;0;13,0863;34,99;0,8748
357;20130617;13453;4;SO60365;1;0;1265,6195;2319,99;57,9998
528;20130617;13453;4;SO60365;1;0;1,8663;4,99;0,1248
537;20130617;13453;4;SO60365;1;0;13,09;35,00;0,875
214;20130617;13453;4;SO60365;1;0;13,0863;34,99;0,8748
583;20130617;19598;9;SO60366;1;0;1082,51;1700,99;42,5248
539;20130617;19598;9;SO60366;1;0;9,3463;24,99;0,6248
529;20130617;19598;9;SO60366;1;0;1,4923;3,99;0,0998
480;20130617;19598;9;SO60366;1;0;0,8565;2,29;0,0573
388;20130617;25035;9;SO60367;1;0;713,0798;1120,49;28,0123
489;20130617;25035;9;SO60367;1;0;41,5723;53,99;1,3498
225;20130617;25035;9;SO60367;1;0;6,9223;8,99;0,2248
584;20130617;22578;9;SO60368;1;0;343,6496;539,99;13,4998
479;20130617;22578;9;SO60368;1;0;3,3623;8,99;0,2248
477;20130617;22578;9;SO60368;1;0;1,8663;4,99;0,1248
386;20130617;25126;9;SO60369;1;0;713,0798;1120,49;28,0123
488;20130617;25126;9;SO60369;1;0;41,5723;53,99;1,3498
355;20130617;13104;9;SO60370;1;0;1265,6195;2319,99;57,9998
537;20130617;13104;9;SO60370;1;0;13,09;35,00;0,875
528;20130617;13104;9;SO60370;1;0;1,8663;4,99;0,1248
